From,To,Weight
2972017759,311502162,1
2972098892,2612483494,1
2972098892,2972017759,1
2972017759,2612483494,1
2647826450,1733109,1
2894395036,1733109,1
2923303483,1733109,1
2647826450,2103714302,1
2894395036,2103714302,1
2923303483,2103714302,1
2894395036,2647826450,1
2923303483,2647826450,1
2923303483,2894395036,1
2297106967,2025394065,1
2763531539,2025394065,1
2763531539,2297106967,1
2178545271,2206097627,1
2073944959,2206097627,1
714752127,2206097627,1
2073944959,2178545271,1
714752127,2178545271,1
714752127,2073944959,1
2654878054,1947118629,1
2992698732,2613611771,1
2992698732,2117186451,1
2994236967,2992698732,1
2993610858,2992698732,1
2613611771,2117186451,1
2994236967,2613611771,1
2993610858,2613611771,1
2994236967,2117186451,1
2993610858,2117186451,1
2994236967,2993610858,1
2925004348,3018557039,1
2242805897,3018557039,1
2242805897,2925004348,1
2409183841,1553215657,1
2689163909,2045532423,1
2689163909,1429758917,1
2689163909,1968445810,1
2689163909,74363800,1
2045532423,1429758917,1
2045532423,1968445810,1
2045532423,74363800,1
1968445810,1429758917,1
1429758917,74363800,1
1968445810,74363800,1
2801793521,105618526,2
2801793521,1987760431,2
2810730476,263453382,1
2810730476,2809786316,1
2578860165,1932690198,1
2126892189,1932690198,1
2426818939,1932690198,1
2578860165,2126892189,1
2578860165,2002028570,1
2578860165,2426818939,1
2578860165,2157836983,1
2578860165,2114084484,1
2126892189,2002028570,1
2426818939,2126892189,1
2157836983,2126892189,1
2126892189,2114084484,1
2426818939,2002028570,1
2426818939,2157836983,1
2426818939,2114084484,1
2209139458,2035751798,1
2035751798,436419059,1
2161184564,2035751798,1
2106480949,2035751798,1
2115826740,2035751798,1
2209139458,738776757,1
2209139458,436419059,1
2209139458,2161184564,1
2209139458,2106480949,1
2209139458,2115826740,1
738776757,436419059,1
2161184564,738776757,1
2106480949,738776757,1
2115826740,738776757,1
2161184564,436419059,1
2106480949,436419059,1
2115826740,436419059,1
2161184564,2106480949,1
2161184564,2115826740,1
2115826740,2106480949,1
2796828139,205238041,1
2796887735,2796828139,1
2471898103,2137043348,1
2137043348,1738894251,1
2471898103,1738894251,1
2437392273,2331327389,1
2331327389,1973037984,1
2437392273,1973037984,1
2124670653,2282305864,1
2761792224,2163308842,1
2163308842,1228687610,1
2163308842,2153927730,1
2761792224,1228687610,1
2761792224,2153927730,1
2153927730,1228687610,1
2111451798,2247898659,1
2442084873,2164237334,1
2442084873,2125312655,1
2777773691,2442084873,1
2442084873,2063947754,1
2164237334,2125312655,1
2777773691,2164237334,1
2164237334,2063947754,1
2777773691,2125312655,1
2125312655,2063947754,1
2777773691,2063947754,1
1992347003,1893617190,1
2233159410,1992347003,1
2059449611,1992347003,1
1992347003,136844851,1
2132149056,1992347003,1
2502656526,1992347003,1
1992347003,581165881,1
2303099595,2233159410,1
2303099595,2059449611,1
2303099595,136844851,1
2303099595,2132149056,1
2502656526,2303099595,1
2303099595,581165881,1
1893617190,743471323,1
2233159410,1893617190,1
2059449611,1893617190,1
2132149056,1893617190,1
2502656526,1893617190,1
1893617190,581165881,1
2233159410,743471323,1
2059449611,743471323,1
743471323,136844851,1
2132149056,743471323,1
2502656526,743471323,1
743471323,581165881,1
2233159410,2059449611,1
2233159410,136844851,1
2233159410,2132149056,1
2502656526,2233159410,1
2233159410,581165881,1
2059449611,136844851,1
2132149056,2059449611,1
2502656526,2059449611,1
2132149056,136844851,1
2502656526,136844851,1
2761981734,2124504041,1
2762615500,2761981734,1
2761996001,2761981734,1
2761981734,2296082203,1
2762615500,2124504041,1
2761996001,2124504041,1
2296082203,2124504041,1
2762615500,2761996001,1
2762615500,2296082203,1
2761996001,2296082203,1
2594155027,1722625972,1
2661400149,2594155027,1
2594155027,2308515188,1
2641306263,2594155027,1
3026643748,2594155027,1
2661400149,1722625972,1
2308515188,1722625972,1
2641306263,1722625972,1
3026643748,1722625972,1
2661400149,2308515188,1
2661400149,2641306263,1
3026643748,2661400149,1
2641306263,2308515188,1
3026643748,2308515188,1
3026643748,2641306263,1
2136986536,2569373589,1
2059411880,2569373589,1
1907070596,2569373589,1
2059411880,2136986536,1
1907070596,2136986536,1
1907070596,2059411880,1
2511465774,2081270814,1
2511465774,2507675609,1
2507675609,2081270814,1
2551338195,2442084873,1
2779576401,2442084873,1
2779576401,2551338195,1
2118156205,2042735508,1
2678561715,2042735508,1
2042735508,75414833,1
2678561715,2118156205,1
2118156205,75414833,1
2678561715,75414833,1
2197408116,2535726726,1
1894548125,2535726726,1
2081270814,2511465774,1
2343906602,2066375901,1
2159862210,2066375901,1
2343906602,2096558821,1
2159862210,2096558821,1
2343906602,2159862210,1
2149865738,2137043348,1
2160842232,2137043348,2
2160842232,2149865738,1
2844483699,1624144009,1
2844483699,2652983860,1
2652983860,1624144009,2
2569812293,654895295,1
2146453910,654895295,1
2146074147,654895295,1
2726088798,654895295,1
2892646100,654895295,1
2569812293,2146453910,1
2569812293,2146074147,1
2726088798,2569812293,1
2892646100,2569812293,1
2146453910,2146074147,1
2726088798,2146453910,1
2892646100,2146453910,1
2726088798,2146074147,1
2892646100,2146074147,1
2892646100,2726088798,1
2625301535,2585974244,1
2585974244,2147327198,1
2625301535,2147327198,1
2123166560,2105046301,1
2792342355,2123166560,1
2188739568,2097008753,1
2102177004,2097008753,1
2188739568,21257148,1
2102177004,21257148,1
2188739568,2164871559,1
2164871559,2102177004,1
2188739568,2122869500,1
2188739568,2102177004,1
2122869500,2102177004,1
2216342111,2151696411,1
2720367456,2151696411,1
2720367456,2216342111,1
2628777529,2216342111,1
2720367456,2628777529,1
2582387087,2130489485,1
2801412755,2582387087,1
2297277346,19799136,1
2513436905,1424821570,1
2513436905,2171411511,1
2762264708,2513436905,1
2513436905,2156228664,1
2513436905,2099172457,1
2171411511,1424821570,1
2762264708,1424821570,1
2156228664,1424821570,1
2099172457,1424821570,1
2762264708,2171411511,1
2171411511,2156228664,1
2171411511,2099172457,1
2762264708,2156228664,1
2762264708,2099172457,1
2156228664,2099172457,1
2762833095,2250844697,1
2761091422,2250844697,1
2346302128,2250844697,1
2250844697,2242846294,1
2762833095,2761091422,1
2762833095,2346302128,1
2762833095,2242846294,1
2761091422,2346302128,1
2761091422,2242846294,1
2346302128,2242846294,1
2605413155,1971880943,1
2605897517,2605413155,1
2605757783,2605413155,1
2635418925,2605413155,1
2605897517,1971880943,1
2605757783,1971880943,1
2635418925,1971880943,1
2605897517,2605757783,1
2635418925,2605897517,1
2635418925,2605757783,1
2346689050,2327870928,1
2575651109,2346689050,1
2585974244,2346689050,1
2346689050,1997530172,1
2575651109,2327870928,1
2585974244,2327870928,1
2327870928,1997530172,1
2585974244,2575651109,1
2575651109,1997530172,1
2585974244,1997530172,1
2894370648,2255174812,1
2437469538,2255174812,1
2566173076,2255174812,1
2324890040,2255174812,1
2894370648,2566173076,1
2894370648,2324890040,1
2894370648,2583129933,1
2566173076,2437469538,1
2437469538,2324890040,1
2583129933,2437469538,1
2566173076,2324890040,1
2583129933,2566173076,1
2583129933,2324890040,1
2798791327,2346896755,1
2346896755,2102664213,1
2944502878,2346896755,1
2798791327,2102664213,1
2944502878,2798791327,1
2944502878,2102664213,1
2720598048,2552891170,1
2552891170,2509851643,1
2552891170,2158794222,1
2627346198,2552891170,1
2552891170,2154794251,1
2696729992,2552891170,1
2720598048,2509851643,1
2720598048,2158794222,1
2720598048,2627346198,1
2720598048,2154794251,1
2720598048,2696729992,1
2509851643,2158794222,1
2627346198,2509851643,1
2509851643,2154794251,1
2696729992,2509851643,1
2627346198,2158794222,1
2158794222,2154794251,1
2696729992,2158794222,1
2627346198,2154794251,1
2696729992,2627346198,1
2696729992,2154794251,1
2569537225,2265460801,1
2585972352,2569537225,1
2569537225,2141304705,1
2105348583,2170720489,1
1732629056,2170720489,1
1732629056,2105348583,1
2539108005,1763865759,1
2996669827,2539108005,1
2539108005,578898667,1
2539108005,2432768990,1
2141257403,1763865759,1
2996669827,1763865759,1
1763865759,578898667,1
2432768990,1763865759,1
2996669827,2141257403,1
2141257403,578898667,1
2432768990,2141257403,1
2996669827,578898667,1
2996669827,2432768990,1
2432768990,578898667,1
2189779294,2481252780,1
2100936270,2481252780,1
2100936270,2189779294,1
2490314210,2496403847,1
2311321429,2496403847,1
2311321429,2490314210,1
2684038573,2171567633,1
2722124448,2684038573,1
2140221950,2092385301,1
2662444880,1109976968,1
2598009492,1109976968,1
2517397524,1109976968,1
2585456605,1109976968,1
2551359832,1109976968,1
2662444880,2598009492,1
2662444880,2517397524,1
2662444880,2585456605,1
2662444880,2551359832,1
2598009492,2517397524,1
2598009492,2585456605,1
2598009492,2551359832,1
2585456605,2517397524,1
2551359832,2517397524,1
2585456605,2551359832,1
3018557039,2925004348,1
2245550069,1982416981,1
2674942204,2245550069,1
2089226819,1982416981,1
2674942204,1982416981,1
2674942204,2089226819,1
2580601005,2954364613,1
2572223948,2954364613,1
2572223948,2580601005,1
2776698476,2311321429,1
2953437145,2776698476,1
2776698476,2499020719,1
2953437145,2311321429,1
2953437145,2499020719,1
2537705776,1119604993,1
2537705776,2469033565,1
2469033565,1119604993,2
2618872269,1827484701,1
2618872269,2302900761,1
2302900761,1827484701,1
2711717191,2282143903,1
2711717191,1119604993,1
2711717191,2469033565,1
2282143903,1119604993,1
2469033565,2282143903,1
2701195071,2197866232,1
3024624341,2311476406,1
3024624341,2430717627,1
3024624341,2098531147,1
3024624341,2017344226,1
3024624341,2681843745,1
3024624341,2852600730,1
3024624341,2790720412,1
2430717627,2311476406,1
2311476406,2098531147,1
2311476406,2017344226,1
2681843745,2311476406,1
2852600730,2311476406,1
2790720412,2311476406,1
2430717627,2017344226,1
2681843745,2430717627,1
2852600730,2430717627,1
2790720412,2430717627,1
2098531147,2017344226,1
2681843745,2098531147,1
2852600730,2098531147,1
2790720412,2098531147,1
2681843745,2017344226,1
2852600730,2017344226,1
2790720412,2017344226,1
2852600730,2681843745,1
2790720412,2681843745,1
2852600730,2790720412,1
2133198171,2662708888,1
2109092734,2662708888,1
2109092734,2133198171,1
2610668160,2421714932,1
2610668160,2309898822,1
2610668160,1472543948,1
2346078939,1928058022,1
2302900761,1928058022,1
2346078939,2302900761,1
2306571689,1837463369,1
2622424850,1837463369,1
2622424850,2306571689,1
2606944653,2654467512,1
1749094758,2654467512,1
1749094758,2606944653,1
2030970422,2028109805,1
2112196470,2640262865,1
1903093674,2640262865,1
1903093674,2112196470,1
2617640606,2057990514,1
2787298386,2057990514,1
2492300466,2057990514,1
2787298386,2617640606,1
2617640606,2492300466,1
2787298386,2492300466,1
2126385361,1969824208,1
2157185389,2126385361,1
2298084251,2126385361,1
2127683191,2126385361,1
2212933820,2126385361,1
2157185389,1969824208,1
2298084251,1969824208,1
2127683191,1969824208,1
2212933820,1969824208,1
2298084251,2157185389,1
2157185389,2127683191,1
2212933820,2157185389,1
2298084251,2127683191,1
2298084251,2212933820,1
2212933820,2127683191,1
2763818097,2010028595,1
2586708392,2010028595,1
2763818097,2586708392,1
2096131591,2090325303,1
2090325303,1979928980,1
2090325303,2009306890,1
2090325303,1919023548,1
2111085896,2090325303,1
2011589284,1979928980,1
2011589284,2009306890,1
2011589284,1919023548,1
2096131591,1979928980,1
2096131591,2009306890,1
2096131591,1919023548,1
2111085896,2096131591,1
2009306890,1979928980,1
1979928980,1919023548,1
2111085896,1979928980,1
2009306890,1919023548,1
2111085896,2009306890,1
2111085896,1919023548,1
2628470072,1391231975,1
1909444004,1391231975,1
2100681984,1391231975,1
2628470072,1909444004,1
2628470072,2100681984,1
2100681984,1909444004,1
2225165081,1932616899,2
2484074589,2556886944,1
2396738681,2556886944,1
2396738681,2484074589,1
2634387888,2174301138,1
2634387888,2030918682,1
2634387888,2128093429,1
2634387888,2416944703,1
2634387888,2114095759,1
2634387888,1845357789,1
2174301138,2030918682,1
2174301138,2128093429,1
2416944703,2174301138,1
2174301138,2114095759,1
2128093429,2030918682,1
2416944703,2030918682,1
2114095759,2030918682,1
2030918682,1845357789,1
2128093429,1845357789,1
2416944703,1845357789,1
2114095759,1845357789,1
2158837569,2162909083,1
2115794654,2162909083,1
2115794654,2158837569,1
2102405188,1671149268,3
2444590615,1671149268,1
2171588153,1671149268,1
2444590615,2102405188,1
2171588153,2102405188,1
2102405188,105618526,3
2444590615,2171588153,1
2444590615,105618526,1
2171588153,105618526,1
1992223047,2659619528,1
1732416752,2659619528,1
1732416752,1992223047,1
2118878989,2109025222,1
2109025222,2030045168,1
2118878989,2030045168,1
3022692858,2115794654,2
2620729200,2558084245,1
2562824307,2558084245,1
2620729200,1924633184,1
2562824307,1924633184,1
2620729200,2562824307,1
2806236204,2146453910,1
2809786316,2806236204,1
2809786316,2146453910,1
2404130851,2165714643,1
2331327389,1749094758,2
2331327389,2146074147,2
2655794866,2309898822,1
2655794866,2132206945,1
2655794866,2421714932,1
2655794866,1472543948,1
2655794866,2435729937,1
2682333228,2655794866,1
2655794866,2253586755,1
3025733925,2655794866,1
2893238639,2316321597,1
2316321597,2134186349,1
2316321597,318504538,1
2880052232,2316321597,1
2571244041,2482104656,1
2427189634,2120788685,2
2437392273,2120788685,2
2809833303,2120788685,1
2437392273,2427189634,2
2809833303,2427189634,1
2809833303,2437392273,1
2707892550,2656818479,1
2802465932,2673637792,1
2997011673,2802465932,1
2802465932,2671313608,1
2997011673,2673637792,1
2673637792,2138094074,1
2673637792,2671313608,1
2997011673,2138094074,1
2997011673,2671313608,1
2671313608,2138094074,1
2788691162,2099086485,1
1886268818,740537556,1
2682334068,1886268818,1
2594155027,1886268818,1
2720747446,1886268818,1
2577960737,1886268818,1
2044010380,1886268818,1
2610346811,1886268818,1
2682334068,740537556,1
2594155027,740537556,1
2720747446,740537556,1
2577960737,740537556,1
2044010380,740537556,1
2610346811,740537556,1
2682334068,2594155027,1
2720747446,2682334068,1
2682334068,2577960737,1
2682334068,2044010380,1
2682334068,2610346811,1
2720747446,2594155027,1
2594155027,2577960737,1
2594155027,2044010380,1
2610346811,2594155027,1
2720747446,2577960737,1
2720747446,2044010380,1
2720747446,2610346811,1
2577960737,2044010380,1
2610346811,2577960737,1
2610346811,2044010380,1
2436559479,2749490257,1
2394545734,2135898862,1
2394545734,2164464434,1
2394545734,2140684319,1
2394545734,1923346623,1
2164464434,2135898862,1
2140684319,2135898862,1
2135898862,1923346623,1
2164464434,1923346623,1
2140684319,1923346623,1
3024288564,2544411038,1
2544411038,1979641161,1
3024288564,1979641161,1
2770599568,1728049679,1
2305570983,1728049679,1
2785592206,1728049679,1
2495571727,1728049679,1
2419701226,1728049679,1
2770599568,2305570983,2
2785592206,2770599568,1
2770599568,2495571727,1
2770599568,2419701226,1
2495571727,2305570983,1
2419701226,2305570983,1
2785592206,2495571727,1
2785592206,2419701226,1
2495571727,2419701226,1
1664554518,2343000215,1
2984102591,2545174166,1
2192679898,2597396421,1
2892687918,2494054766,1
2532590507,2494054766,1
2745773410,2494054766,1
2892687918,2532590507,1
2892687918,2745773410,1
2745773410,2532590507,1
2004053281,1403916017,1
2081485618,1972805273,1
1972805273,1226359477,1
1972805273,126620269,1
2081485618,1226359477,1
2081485618,126620269,1
1226359477,126620269,1
2395175919,2135628933,1
2135628933,2117767324,1
2395175919,2117767324,1
2589693766,2705914886,1
2162909083,1906345551,1
2217292796,2162909083,1
2162909083,1583469453,1
2217292796,1906345551,1
1906345551,1583469453,1
2217292796,1583469453,1
2789674722,2305670230,1
2761287084,2305670230,1
2656164305,2305670230,1
3025403842,2305670230,1
2578608968,2305670230,1
2789674722,2761287084,1
2789674722,2656164305,1
3025403842,2789674722,1
2789674722,2578608968,1
2761287084,2656164305,1
3025403842,2761287084,1
2761287084,2578608968,1
3025403842,2656164305,1
2656164305,2578608968,1
3025403842,2578608968,1
2159070809,2104452008,1
2671858275,2159070809,1
2112003374,2104452008,1
2160834184,2104452008,1
2671858275,2104452008,1
2671858275,2112003374,1
2671858275,2160834184,1
2671858275,1893617190,1
2115794654,2205295950,1
2586007512,2489235098,1
2654862620,2586007512,1
2654862620,2489235098,1
2489235098,1991690685,2
2654862620,1991690685,1
2095846088,2809786316,1
2317785236,2143234605,1
2143234605,512662712,1
2317785236,512662712,1
2314583022,2128649795,1
2130283802,2128649795,1
2314583022,2130283802,1
2104932586,2339403750,1
2258888221,2549098076,1
2138177386,2549098076,1
676783168,2549098076,1
2138177386,2258888221,2
676783168,2258888221,2
676783168,2138177386,2
3025030956,2794285133,1
2794285133,2667826080,1
3025030956,2667826080,1
3025030956,597169202,1
2667826080,597169202,1
2629640172,2237002756,1
2577535309,2237002756,1
2237002756,2127148962,1
2582951807,2237002756,1
2237002756,2006978869,1
2629640172,2577535309,1
2629640172,2127148962,1
2629640172,2582951807,1
2629640172,2006978869,1
2577535309,2127148962,1
